cleaned_text,label,username_encoded
hero thank you for your service,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRHNMV1Jxa255WWNoSl9zZ2huY2k1WGhxMFU3Znl6clNBY2JpWHl2T20zLUdBSlNFRjNaMFZQMktQbTJZZzBGNzRPR3c0amNlaW5ZSmpOdFRQSWowTUE9PQ==
go home,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMGVFbUlTTXl5WXBQWTdDTmR1VGE2UWpYZ0ZzOGdDeDRvM2REY0VuRUJMaVZWZ0pBb1dCbnFfOGk3SUJNYVpVNUlMdzNvdFRvYXdtaUJuY2NCWUI0YWc9PQ==
i listened to a ukrainian woman describe her torture and how the orc interrogator picked up a spoon and gouged her eye out as well as a litany of other unspeakable acts so to this soldier save your tears fcuk off out or die or fcuk off and die,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaOTltdzhtNHRMZlhSZ1VJcVg3eE5hcDVSVnhWS0U5ckN2bndXalh4ajBhTENyODA5N01EWUZzM0UzYkRiSElRZ2xkWVJfWUdnNk5XRDhOQ180dlRzYkFHTzg3OUE4RF91LXhKek1XRUw1a289
where does he upload his videos madly respect sir otto  komm gesund wieder nach hause,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaOHVPTDliR0RKaEp6MzlaNmVseFJrS29xSkI4WE5IYVpVemY5bXNKN0lqdElQOHlOcUFlMGVCVWxUZFFrSFVoTDVfTWtQRFNza2REVnRXb0JrTTFpMnh6Qmk4OUJDdEJvOTV1YVk1Qi1UeFk9
my man is in a literal invasion force that uses wave tactics and kills civilians to create more places the afu needs to cover with aa if god exist none of you will make it to heaven,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWWhjcXk3VlVzU09KdWZ0UDVWUVdwMy03UWVmdW1YVG1KTmVqU1FwV2x3aUVoc1FXeWhBd3NmUElLcFpJS3phaDJxaHIyek9tZmhYdW9ENW1QUUxJQnc9PQ==
<number> is not that many,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaTWdPdkNjc0FEUV9JbmZ0eDdlNkt2cGJndWhPZDRXOFAzT1RfM0pYT1NmQlpUSHBiQXJWUnZzRnFuUDZiUVRBd3dTNWlpQmg0UTdiZ01LSHFlUDFmMVE9PQ==
oh well you invaded s sovereign country to take away their freedom so tough shit if <number> of your murderers got smoked too bad it wasnt all of you,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaZUpDeGZEd2V4amd4azE3a0xHVlFwX3ZEblBWbjl2NXFUNUxSTmhBc0VRaUJqM2p1VFBLRUp1dEN3OWxlSDVjNTduNzBBUGwtZkppZ3ZGS0VPSk53emc9PQ==
i believe i can fly would have been much more appropriate,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaNHpsaDR0Q1k3MkEtYXB1SGs5MHp1dzNLUDZmRHczU2dzc0hnYlUwcElaOXpWWWxYUHhnTEpQdjdfLVU5WlQxVEJtZ0t2YjFqWmtVZWZuTnJDa0VwalE9PQ==
wow what a guy like to see the videos,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMm9iVk1oaU1lMEI4a1ZRZkk1bzNZbjNJOGpNdmp5cnJDU18tMGdFeHZlazVObi01dHlXdDVIZUk3Y05kRm45ZVNzbzlLUi1kdGFka194alJDRm05LWlxdTEzYmZsRExqYmluSC1pWkFJY2s9
the object of war is not to die for your country but to make the other bastard die for his,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaSURKYmMzZG0wRVVzanJIRjFFdVJkd3Z2dS01QWVya2hwM1FIOTBZVnlsNGxjMF9nOGRsNVQ4cHRnSEVSVUxtREswMjFPNVJiVFNvelJBeHFLaHhORnM1bDNXaUdpQ1RaX2FJZ2UzUDhReU09
sounds like avery canadian war tactic,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaUGV1MHR2UzFkTHFpMkFuemVTc1ZvNG9sMER6bW9RUDg4a29SaFFQYjM5ZHgxYkJJWE9uZ0R0QjVkbjg4Z1p4RGUxaWZ6ejJzdVY4bVN2Z21jWFRKYUNiemtXbjA2b0VZQTREXzNpRzVzZW89
i am soooo sad for these poor people who fight in war they have to fight to save the world of inhumanity and nazism if i would be totally drunk and drugged i would perhaps believe it because i dont knot the difference between the ukraine and russian language but to be honest the orcs do not deserve anything different then beeing mown down what they have to fight in another cou try which declared itself as a free state roughly <number> years ago and distanced itself from the old soviet era no mercy for the orcs and somehow my tear sack has run dry for them let them suffer in the dirt and the mud puddles they try to take cover in,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaejV6bEhKQ3E2Z3BVR3NPak5WRWNTY18yeDhmOFNpLU1TZmRYSWFCSFlrYjQ1NEU5SWZWcUlfVnJmVGhYWkFnQnhzNEpzbVVmMVdNQ1Jyc1dTVkJ6ZWc9PQ==
i can hear rkelly singing i believe i can fly,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMFBNOW12eEFGV0VLeGEyZHJpTEZQMUZZa2tSeTBSMlhpMlE1QkNhd3RJaHh1aVl5bWFnWW1jZnFZbVFSTEF3TTJoenowZGNnTE9BVS1EaWlaVE16SHc9PQ==
why the fuck did you crawl in the first place thered be no need to crawl back,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaNkZkbGlEaUtqejVEZjFRZlBLQnZaNzlpRXFZLXMzQmpiSzIxaDZhUDJ6SGxFWFJBaTdxVDhnV1RhSV8tbW5pY01VQUI3MU95QjBjRlZvXzY5MURRUEE9PQ==
sexy,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWlZEV1V6YXl5dFpub3ViT1JENkJzNEhSVFc1bVhqY0FFR1RCOVl3aU9jc2c4VzRhOE9sV3BzZExLTl94ZEdlUEhkdjVZWUdkbEpwQ2FWY3NfVk1qUFdaZzVlUE55ZWVvX25SRHJlMUNoTUk9
that is slave means do some dirty work for ussr,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaTWZEZVptQks1MGxMcGUtdURBNC1xOG1Hdm93SW9ORWFtLXFYUnlkVTN5cHVWR09sTENKeXFRMlU2M25VT25OcEJ4T0RDQjdfSFVrR0ZobEUxUm9HY1E9PQ==
putin going to use him till he dead cant learn a lesson once youre dead also wont have to pay him weird they havent figured that out yet theyre never going home again its messed up,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMGRUVzduZnFGcGktQU9JcDZlcmpTTWpRYkt4d0tPQk51RlFkMFdCdHZONXNxQ1Jyb0t1N202NU5TNV9lRFlRMjhuWlZOYXBtMHFqLS1yQjlaOTdaeWc9PQ==
champion,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaMnpoZEdPelpveVYzSENJaHJOQ0Z3Z1JkUVcwUVI4dHVndllKZVh3MUhwTUtGcEprc1l5VldYYUhiMGZWdDBEdXBwNXF2aTRwYVgyU3ozbkdNNGVDZGJLaE1JRmIzMlJVeXF5S3FFNzgya3M9
what kind of gas is being used is it like tear gas or some crazy mustard gas,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNabndDdGVIRzFxMkZ2U09Td3ZPNFVoeUlTckszNWx0Yks5WDVuMVpzV0JHaGt6dDUyZVNQS1p0VlQxbVFpSkVLOEpMZ3QzRWpDYmUxTXhQV2hrX1o5dnJXWVFiTkdLWUZyNGM4QWJ0VjM2T2M9
god speed,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaaHpLYXo1ODJwVmRqMWN4YlVQQmZXYk1nQUdXSFUyQkpJYlR5eWVPcDVoV3RRNDZlallNakM0WG1fS2NnT3JISzVLWlM2WWFha1NvTjIyQU10cWhFcDJNWmI5cVMwNFI1UmJyNmFBSFJMOUE9
the fact they call you meat wave brigades should have been a clue,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaVEVUWXdJdGNfZFJqR1dydzF0UEZoMEV6WmFOR01uc0V5X0ZHajl1UE12cjVPSmMtVnU4MlVvWllQekJDY2x6YUJaSDNKS1hyVGtyVUllM19FaU9IMUE9PQ==
big boys and some of their favorite toys,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaOHZvdGdKdUZVV2twSWRlOFNpaExpSkVSSGlGUURnck8xMGw1T0hRNXB2WFM5bHVDU2lhZmZEbEdvc1UzaWtXTHJJcXBlMms1aVpNYmR6MkphVy1MQ1E9PQ==
nice anyone know the musicsong,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaQ0FJLVptREZwckdTbDlKal9HVWROUXNGSGlrcndCX3owZGhCUEl3bVdnZUJ5MHppd05MYzZ6TnlqMjRyQWNwZjlmTU42N3JkeFRtaGstcUp6VUkweEE9PQ==
you fared well last time the british came,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaOFZMUDZkNWJyRlhqTWJsQUNxa3dpVzBtS0NkTnpueGQzUzBSTzk5eXlDOWdBR3U4UFdFUWJ1NGFfb3BodGpUbkVnZzNXclktN0JHUmRuZDdlMTFjSFFNVWdrSjVCMHdUZ0dMdjQ2Yk9nbkE9
excellent and coordinated work by the ukrainian military the entire civilized world believes in your victory over the russian invaders glory to the ukrainian military,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaNzg0V1A5NGh6eW5MTWo4NklUMkUxcnJhbGtZR2pHWXo4YVIzemdnZWxoZnJIQVdnUFhsVVB0M2NqNFRIUDJHT3dXbC16Y0dlY0JxX0s2Ukg5dlF3SXc9PQ==
slava ukraine best of luck and stay safe,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaVm16RHlRaG9wYVFYRjhqdjdXMWI1dDJJSVRnY0RxTXNuVEdHeUJYcXpPRmxNQ1ByTFRsTkUyTFM2V0lQVVZrRWF6M0FoTGM4TG1xOURDcEFZSDlZdVE9PQ==
they need to encourage revolt in the russian ranks and offer a second life albeit not an easy one to those who cooperate lots has to be figured out on logistics but anything that disrupts the russian chain of command is welcomed,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaNmtGN24zSERtVEJmckJBY1l0TlZzeUFXVGhNaUQ0LUdpakRwcFNraVRQcFJ1c3hrejRnQTNEYTBvQ0c2Z1RhZ3EyLVBybGpYeUR6N1VFbWgxWnJ5Z2JtcEdPUHhoWFBoZk5VT3AtV2hNVGs9
ive heard suck start a mm never scratch my brains with buckshot,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNacDlGN2dtOV9HREJUc1FGQmUxQ2lvbC0zbm5sR3d0b2hSX2FvNkJaWS16UG4xS21tc0RUN242QzU3aG9BVjQ4ZEh4SUJMb2xSVllZRlE1bWlEbUxRWHc9PQ==
i am a monster tell me how i should have pity for anyone fighting on russias side to bring glory to the tsar by killing and suppressing innocent ukrainians destroying the country torturing pows and so on anyone who fights for russia is either ok with putins agenda or care more for the salary russia pays than for anyone in ukraine i have nothing but hatred for anyone passing the border,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaTXNBLXhzTFFnODFsSjNmXzNZWWVuU0FsNEw1MnF1VTAtZTI5QmFSZkVJeFh6Z1U0Yk1SM3BzMEdOWWZ2djdUWG04ek04WWk4Qk4tblRyUE5sb2tOcVE9PQ==
thanks for saying this mate i get sick seeing ppl in these comments jerking themselves off seeing someone having the most unimaginable end to their short lives anyone glorifying this should really go and have a good hard look at themselves youre fucked up keyboard warriors who will likely never have to go through anything close to hardship i hate that the russians are there too but im not getting a boner from watching them die slowly flailing about while literally being blown to bits,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaNjdlSVNHeWFpNndVQzB4Rld6bDBSTVVaTk1feGlyYnNjUVZEWGxad0hWUmxkSnZCQ1BzOWJrZHphWWhNdlFEMW5vMS1iR01JbWpsQ0RNQUg4VWZxRVUwMkFoQ1YxYzhQanQ4NXN5cTBjZUU9
its just as well we dont hear the real audio on these videos hearing these people screaming whilst literally being in pieces and half their faces blown off is just something i never want to hear,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWFE4cWc5ZVNGUVhSOUhSZzhla2x1M1dqUUFHb1p1VDNxWkNqUDN6b2xHbndXa3FXbUd5VlFoZHY2V3FoOV8tbUFCQmVJTXVnb3pIamRxYXQ4c3dNM0hFY3Nmby1xYlhhQjMyVUxBRF9BdU09
shazam doesnt pick it up for me thats some heavy <number>+ bpm techno though,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaNmtDYTBOdzlraTRZT0xBRll4R21RVWdodlNJTU5Za2pDMjhDZlUzWW5qZjV2NWxuUHhMdjFmZDI3NlkxeERKOEhvNERuSDhhUWtGaEpNLTZHdWhjX3c9PQ==
and i have no hate no matter russian or ukrainian,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRi1LdXM1YUEtY0h3NjhZOW1TS2E4WWVXeE1vUmRHVHF1R1lRdXRvZ0ZuREJUcmZJc0hWdHlVbjNyVG9TbmZZR1pPOEVHUk9BN2o2cWYwaDNXSWRpNHc9PQ==
its an ai voice and yes its very annoying,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaazg4YXloS2p4N3VjM2pDZDJCYWo1aXROcVRMSWpGWmg4ZjRtZ3FNWlJGYmttQlczaUExb3lLZVJlc1loWmVDSEdzTWVvNHB6Vm04WkJiandVMGtMQXc9PQ==
make your argument without trolling,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNacTZVempmWDNLeGQ5M3U4TzYzRkItdHVoUUs3SVZfbjZ5VnlrSXU2R2pLczF4eFFYb3JZbUJUQS1KWU1obWJtcEFEWkxaUkp5QkVQLU00c24xZXZjWU16TmZVNGlBM2JGb19sOUJlazVzRFE9
now come this time i dare you not a single britisher would go alive,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaeTRlQnNtWEw2X1dGSXh6S1g3UmZXVHl4UUR3Nzk0WFJFUUlfcFZjRUdHVVhoMHVOY01EeEdPeU1YREVLaWdLby0tSjBzandZMG1iOFNrWXc1T1B0N1E9PQ==
make your argument without trolling,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaQl9RU0ZHcU1zT1V6Y1NKVTl2RzVvYzl5OC1POWhpTkhNZGdKcXZXME5UTE9SZ3EzY0N2bU1zdHM2azZlZnRKOE1hX0tKREFpTnlPR3F2NkJlNmlDT0FOTGpJb19ZV3dqWFRpYUtpRldudVU9
you sure theyre ruzzian they helped each other ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNadEVwQ0EzdUpZZENmOVdtaWctU0ZfOHBFMmtYMUtkLTE5YUdjRXBEUGo5QU9LaDQzQXE4dkJtV0xLT1VYeW9OdVNPWEs3NzRHWlgxc0tFaVYwTnppaHc9PQ==
you cant even slap pakistan about,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaX3lrN3R1Sndna004TDNrTkRyVEpITk9NZnlxWEE1YWRrTjV6QkxnQm8xWDh2dkRYZnNVZDVGdmg1dDZuU201dkszeGpyZ08wSl9tMUxjOGRGdTRZM0hHelhLWlJXcDFhaG1zdkd6RU9VRDA9
obviously went to first drama class imagine your a tree forgot about their shadows though,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaRWxwdUNWUHk5RGgzWHZjZko3bDFFVy1UcWRnVnJ5V0hhblUxOExJdjRuQWlFS2hNaWVmSU5NbjBKQUd4MlJPNV9NTXFIeWYzOFJaZ3hBVkN6ZFh3UWc9PQ==
chin up not bad by russian standards <number> out of <number> the only question russian government will have is why did the <number> survive guess they are cowards and will be executed stop western imperialism lol execute russian cowards,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaOHlUQUhwcU9VOUJqT1BmUnBVLTlkaV9iOWZJY0d0TmtmcW1BVnZ4dUdfT2FPdkZRMVlIQ0xaYXlaOFNKWENFdnc3WS1TTkNFaUVZZ2g3VU9veDVJZW5uYnk3SVBWY2pEeFNfci1hY05uREk9
shot plenty of these at the range never knew they would have such an impact,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaV25tVHNSTW9yOU1MM2FEYjB4ckpnNHpES1FmQWVJTUZaWHN2cWpoY3VtWXczdjYtS1Jqc2l0WVUxZDQ5RWRaTjBidWFkMW9GQm5iektkN1BGU0JHSEE9PQ==
ukraine needs more such volunteers those who are ready to fight against russian tyranny,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaWllEa2tyaHVOMnpMQ2NxdzRuazg1OV9xNmw2RjEzZHlDZUI2cml1SDdzR0JXVWRjTWk1WW9fRmRIb0hVOEc0XzVZd2RtRHhWY0p1Y3o4SmFwWE9MUXczVFFjeDB0TGQzN2tfaVFVbklNWlk9
yeah they never got kashmir from us even after trying infinite times,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaZ19mVV94aTZiMjJ0S3F0VlhMY2dyM3RzcVJEMmctVDlBcHpSQ1hDYm9TQVBsaUFKUnZPdnI0OHl1OUVjcm4yXzliQUx1a2tVeHF5N3ZtaXY2ck9LYnc9PQ==
in good news in one of the frontline sectors drone operators of ukraines defense intelligence agency located and destroyed a russian ammunition depot several communication and surveillance systems and a launch point for fpv drones thats according to themain intelligence directorateof ukraines defense ministry gur ukrinform reports <url>,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNabkVHTkctRlpDdWlhdm5LOEs4WDZ0Sm1sQ094elNLWVhGbkpIZXFuaEkwcG1JaWhxWVdBRkxiU19jN3ZqS3l4dm14ckNnMUhWOUFfdnVBbm5KbGRSOXc9PQ==
<number>years army combat arms,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaeEJaa2VmYkkzU3lGVGEyRHA4cDhDb1BJY0dpMXEydXllNFJaa0FfUFJpc0xrUERtV3pnQVVGNDAyNE55MXJzMl9ob3p2VElBLXhEZTJnbHdad3lqRUE9PQ==
rest in peace young man this war is just fucked,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaeVg0LTlRdFZtZDRUaTdzSUxMNUozc1V5d0pVQjNzYUxHbkRZOHdPOXdnT1dBQUhlRDVXZWNJZGFwaVpoQzVtMEg4MVBMMnU2cmRoM0M2YkotWFVwMVBDTnNwZjJNSlVEMVkwUlFlRm9HaUU9
nah i have no feelings a nazi simp can hurt,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaaFllZXpZVEVBZzNWM1VIWXU4dGpQdjMyNEstT0lRTVozeVU5d3ZuRDcyMk1leFc3a1VMZEh2UF8yVHJGYWxtSE1pMkkxX0FqU0c5WkNCTmQ2V05TUUlVSjNiUncyRnJIR0QxazdLSDdSY0k9
chances he survived that,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaTndSQnF3S0tJbEpwRWZmZnE4MEcyazUyTVdUcHVQSUcwLWhXY3hxZF9hNldFdTBaWklMVVJOU2pHQkhiRkhkeU9saWppMDJYLURrZWxMYzBaNGM5Y3c9PQ==
i am so not sorry for him and his fellow soldiers who comes to kill innocent people in their country and supports the tyranny they bring to the pows why should we be sorry and feel sad because he is crying more i ask why did the uaf not even kill more of them,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNaVDBuaDhpR09YVzl3QWtTUWl0c3VUMFhsQzdsRGZULWY5UHNLWkppU3pHM04xZWZNb0I4dk5ndXZ4U3RFWk94M2FrSHhJQ1dqVFc0R3NMYlY4ZEt5Wnc9PQ==
also know as the spider in the ceiling defense,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhanBxTDVzdmd0YjFydlRISTk2eXhWOHZNbVdLd2dzOUI2RVFGVXV4TkxxMUh0VnZyMjhrQzIyQVEwNUFhTjk3ZHJVeDM2cWtUVkNnbVBhTGVZb3hyNXc9PQ==
he was trying to get his watch off,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhRjFqSU5KY1Y0aE5NbkdOTXZPWmFwaW82WDFyUXRWem9ZYlNUbWMtakh4WmJZT0pZVWJvMzN3LUZMUFhlRDl0c1pMV0xTQTJoeW1YdzY1QzFPZE02cE1iY09hMGY0M01NX2VaQ0lHV0N5aUE9
what the fuck are you talkin about there is no shrapnels in russian infantry mines like pfm<number> they contain only explosive no shrapnels they are designed to blow your foot,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhcEhSQWxwRFlrZlVLdG5UQ29ISnBPZlhuWWpLRFZCUm4xQXdGWXBHbkRnRjVjaXl1WjM3UkZxdXZMVnNHLTVpbjlSMDFvS0hNbWlGZFRXOGFONTB3a0E9PQ==
ive watched ukrainian soldiers shoot russian pows in their kneecaps as soon as they get to a muster point so there is definitely evil on both sides youd be crying if your friends got smoked too,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhQmhlRjJJLXdGT0owS2NxUlRpNU9pNFJJcEVhSy1VMlZac3hvYzJ6NWpTQVZQVUtqWnBOd0RHSkt5dkxhMnNZNFIzMDRRWWd3NXRZTGJ5Umg3X2NaYXRkd1ZJdThmNzRkRWlIV3NkVG5MRm89
good outcome though ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhbHNaSWtyMk5EOXg4VFRPMUdmX1k3ZnNIV2JYdGstS0xJV1VzbElnSENXaXkzV3k3a3k5d1o3NGxNeG92cnltNUlWeDdXTkZ1VG05eVRVc3RVRXl6ekE9PQ==
got to be a world record high jump right there,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhQlctdm1lQWwyUkJNN2txUW5DTnFUNkFpQ29aVk95STYtQW82YkFKa0RGTlFnT3dWWXJVYmRRT3hlenk2MmQzd0dLNDJJZ0NadHV0UFFLcGt2eG5LaWc9PQ==
if we offer them european citizenship can we make it hungarian with the stipulation that they can never leave that country for any other in the eu kind of a page out of the rnc playbook regarding the border,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhZS1SSFBzbkZnNWlhb050LW1fZ3NiRmQ5d1dxeGY0VGhKV0FhdXIzNUpwSUN2SjFPOF9TN3RqX3pSTENfaTNtLURQYVlFWlA1YlVjaGJjVEJzSEhMY2c9PQ==
shouldnt we run to that concrete building over there ivan nah fuck that their eyes can only detect movement so lets stand real still out in the open,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhd3BXZ2JXUGZGeUprTUJhLUhRaUxOdThIVXlVLWRZd3JqcU16T0FPendqSGk3bDRaNkdQVzNyS2loTHNMeE13a2dPdVlrU0JIdDlzNlJSX2U1S3dKRFE9PQ==
putin has to go,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhNENXR01lcDdWUkkwRVpUQ09TeHpKbG9sQzVXM1NmTDJGM00wNmJCQWpGV2Zsb2FHR1VaZHVUZkp4bDF6RjF2Z2p1R3dpWmY2bFBWR1FqUTJiMUZkQ1E9PQ==
canada made yea boyyyyyyyy,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhYWtGbjQ2VFY5Q3g4UXlGTERCa2Q1cXdlNmlaNnZLWUR1VndDeEJVeHBFRkN5Mk1rWktWdG0zdEVrcGVPMV9LZUItaEFEc2NDdmM0SkZVdWhkY2pPMTlYYlMwODVBZ1pieGNGZldKZ2U1b0U9
i bet most russians could care less about owning eastern ukraine they are fighting for <number> man putin who wants some land its absurd the things us humans kill each over other by the end of this war millions of people would be killed over one thing land and all because <number> man wanted it,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhcmZHcXpJYmV0VUhINVRobnpacnUxNFN5aW1fR25mUkl6U25sVk1FVGFJNjlPNXNOZkUxcmY4dnk1cUk1dW9QRGtKSWFJYV9JalRWQkx3azFRczRRWnc9PQ==
as long as we get cheap oil its ok for you to kill children thats what a world leader just said support for evil for cheap gas is not a good look,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhMW5EaGRFRzgzMTQwa1RIdGJ6SFQtTjlYaGM1U2haV0JlQ0lid2RaNnhJOVp1LWI1aWJjNS1nSmt6b3l3MUxJeVc1VEp2bDgyYmlKSnJvZW1wNkRWT3c9PQ==
much as id wish this were true the daily express is not a great reference frankly its been predicting the imminent death of the eu for the last <number> years,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhOW1uNjE3MVRrZHpqeDAtQmYtamkwRGJTM1RKbVN2dkxScmMydEZLOGlTM2VWU0RCaFpwa04yOThDdjYyNklVVUFENW9xSnBSdFVHVktyc0hhSTd4QXFGTmRmMmlGa3AyWTZqTm9DSWVFYVk9
that  coments here,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhWENybWJyOGJRYklDZUdfQXlRS0VyekwycVZ5NnJXdjhtYmFnaUxBa2Jia2hHVDRKOHN1M3JMLTBUNlQwTXlBT0JRbzVwNmx0SkZ5MFpuZ1hLSlhqTmc9PQ==
make like a tree and leave,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhM3dkUExCRHlBZF92Y0d1R3ZpWTJ3Ry1NMUtFV3F2SXNaQkVmUjB2WExPa2t1NHVqQS1oaTRkR0NSU0lkUW95Rk80S2tHbE85ZmhtX0tWSGtXbDM1UFE9PQ==
pro tip always split up one target is always going to be the target two targets gives you <number> protection,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhS2VjaVctYzdZR3JQMGxnREhTTnJHVmw5b3BKbjNGOXNxNWh6RmhmRFZzZTJVRGtEUGpCbm81WWZ5c2ttUUVNaG5ZTnNSOWp0WEJqNHRoMFgtQXRWQUE9PQ==
this is not a both sides issue re read my post the woman was tortured because her husband was in the military fingernails ripped out electric shocks to her body all kinds of unspeakable shit this was planned and normal operating procedure have you seen ukrainian pows when they are released they look like concentration camp survivors <number> plus thousand russians off the battlefield for what,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhTGJ5OTF0MnpDMVNYb1pwTFpreDZuTjQtbFprRW1WV1V6VFdoQzh2TkFMWExNUWxXX1MwZ042NVhHUmhCcFVXZ0RFaGx6WlVoYmt2WndNT2dJcWlFMlcyY0hCXzlDRDhlU3FyNU1XUTVCb2s9
shouldve stayed home ivan,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhb19taG5XWDJiNmZwYTVOeGxhY3hyYUxPeWEzamJpZnY3TkNWRFRCeVEybzh4UjYxMlpMcC1CRzZlX0tPUUlNRHZkV0lVSHJPZU1zZ0M0elgtNGpvYTlLcFBKaXRvZ2xEeV9PUjV5cERhSnc9
drunk idiots,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhLXRVaWMwSzg2VzU0alAwUmxod0VfY2lraFBsekF0MG83NWdwTDFsRVZsb3FhV1A5c0dMLTBuZWV3OXowd3ZNZlJNLWUzbHJQLVNPZ0hyZkxBT2NlX0N2WDlHLUFuNGhocG5ZRnE0LXNtRWs9
so you only have feelings for orcs fair,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhRENFbFFUUlJkdkVxQ0VXQmJnNWM3WDh4clNsVjU2a2RfVmdSZXZHX29EVmtUU2Naa2g0WU5oZHBMY0ZEWG53NTFBMzNjZ2Q0TFlVRjhJY2pEQVVLWXc9PQ==
hero,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhYUZCUUtTUk9nbGw2akl2ZDk4YVpKNFBLbHJRWXlWODZTRDdlYlgzd1lVU3pZTjdsWHdPVlNsdlZEa2dvbkRMbFVndnhKaS15ZXNJYnR1dnJJb0c1Wnc9PQ==
well they better hope its nothing too serious as they have masks on but buddies neck is exposed so a nerve agent or what have you would still affect them,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhMExDTDJKYTJjYWNwbzYtb0F5VTdiYnRhZDNIZUwtMHNHWnZTR1Yzd1BfT0dSbklDUC1kQzFjMnlCQl84eE9SNnpsRzFHQTRFRF9yNmVKcTc1MWdyZVBjSTZxNTNJNVlFQi10ck1fblFEcFU9
you can hear the guy scream right before it hits him ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhWU85eHZKaVo0LURHd1JVLWpGUlZBUnJGcFRySkFhMElNMWhaVThvYTI5Nl9XV1VPRHFoZVhBQzB0dW5kU210RmY5X1E0VTZfUGlaeGhxU19jZm5KRWc9PQ==
